10000 119913
9070 2682 7
959 5064 5
1094 1942 2
7385 1483 3
4256 8329 7
9013 1250 7
8541 8649 9
4375 469 2
4689 7425 1
5058 1667 8
843 7828 10
1648 1992 8
930 3441 7
1123 3469 2
4795 3157 9
3824 4517 6
6424 3 9
2096 4444 4
4356 4264 7
3845 2023 2
1714 231 9
2912 1029 1
5737 4503 8
9953 4702 5
1834 5678 10
2476 3293 7
3702 1892 1
7552 3355 8
846 9497 8
1698 827 9
6169 8980 1
2758 3436 9
5872 1795 1
9614 2594 4
4431 5311 7
9645 4474 8
2541 9309 7
9237 6809 3
6352 374 10
110 8673 2
90 5225 7
5618 717 4
6012 2869 10
2398 9967 1
5109 4041 7
1589 7385 3
551 4346 2
3819 6079 2
2762 6216 3
8120 8755 4
6610 5636 6
8600 6103 5
3875 1353 3
8628 570 5
347 7535 5
2117 624 4
7349 1887 4
6916 6527 5
7880 1551 2
1843 4581 7
1801 7726 7
6568 4689 2
9679 2908 7
1142 960 1
9752 9345 8
2382 5660 5
696 2589 2
5372 4608 6
7817 5323 5
7356 5539 2
5271 888 5
3918 1343 8
7727 1826 7
9681 4861 2
9220 7097 5
6724 3762 8
109 9560 5
460 9758 9
940 1825 5
2798 4209 9
9101 2780 2
8765 118 10
7133 2385 9
1376 6570 7
945 4785 9
7692 7407 7
9613 9784 7
8335 3680 8
1081 206 4
9543 3698 3
2044 794 4
8969 3561 9
5382 8343 2
9344 4603 7
6890 8737 1
4378 2935 1
7724 7850 5
1142 7006 4
9915 6008 3
684 5270 6
7678 2748 4
3810 4920 9
8490 7318 3
8975 9303 7
3606 1572 4
3125 6074 6
5514 2408 3
4730 3948 2
340 8568 1
6385 1283 9
2004 2130 7
8288 3668 10
2249 440 2
6790 4317 8
7181 6184 5
4231 2984 1
420 8633 4
3231 1098 6
6999 6232 3
5061 8214 4
3515 4051 4
108 3440 5
4394 8411 2
5820 3422 8
8445 3564 1
513 9730 7
7732 1708 1
2424 5723 7
7462 3510 4
7838 2687 1
734 7752 9
1879 7731 4
1220 4183 8
2720 6592 10
4208 1431 2
9480 3809 3
4394 2488 3
2969 6878 6
2407 7258 1
2856 6210 5
642 2465 8
6156 657 1
4789 902 1
1609 5183 1
9671 9155 1
6092 2144 2
3866 8032 9
2164 5562 10
226 6598 2
3126 8133 3
976 3737 2
9776 699 1
4725 1588 6
2892 2159 3
1756 4220 4
6691 5180 10
2118 6742 1
9779 4461 2
2675 6166 1
730 7187 1
6222 7278 5
15 1001 1
7034 6565 1
9892 5615 7
6274 1669 5
7422 1891 10
3939 5173 5
6195 3158 9
1872 118 2
1827 335 6
7108 5591 10
3254 6894 5
2893 5482 6
9620 2432 4
9192 3955 5
5105 3754 1
9486 2566 1
7863 3238 3
9531 4416 3
4814 4103 7
5333 7986 3
1704 1926 8
3330 3794 6
985 2950 7
2670 204 8
7774 5112 9
3417 9059 9
518 9435 4
6266 5757 2
527 4582 5
2736 3861 3
2998 9463 5
1915 3786 1
8049 4626 6
6855 9447 4
299 7667 7
9408 1773 4
467 6312 9
2505 5127 10
5367 1613 8
178 8149 1
9611 2822 6
8214 5143 10
7180 6391 1
2175 220 3
2002 6392 10
117 4515 7
2144 3117 8
1094 6296 1
8893 2248 7
7914 2850 8
3695 6295 5
6676 9397 8
4206 2821 10
4691 5306 7
2678 7215 1
430 961 2
3003 2563 9
2824 7562 10
9182 4676 8
3952 4088 4
893 1107 8
5011 9491 7
6726 656 6
2037 6881 2
7915 4019 2
5165 4423 6
548 4982 8
3158 6664 9
856 2280 2
8043 2516 4
7037 2175 5
5799 558 4
1835 4027 7
1256 4675 8
3298 8517 6
7839 1039 8
3278 9249 1
1316 444 4
1582 5745 9
2856 5186 2
1577 2670 4
7981 4637 1
7726 2178 7
3928 8566 2
6160 5324 7
7932 4587 6
945 7247 5
3438 6907 2
1354 5320 10
5890 2616 9
897 7278 1
5280 3584 10
2692 909 4
4372 4086 1
3200 4837 5
1972 9628 5
2886 7412 9
6628 3307 1
3799 9312 7
9869 1342 7
2340 4683 3
6465 5974 4
9499 9347 1
3111 9464 3
6840 6949 3
9761 1201 6
448 9441 6
5206 8970 3
2639 6338 7
4317 4248 7
8835 5613 3
9947 524 2
8369 8544 2
7325 6569 2
3235 4145 3
1032 7758 1
4005 9170 3
2005 2588 4
1825 8301 5
2245 7540 5
6740 8574 4
7151 5365 9
6824 3202 5
6323 3388 8
6957 1628 6
1770 8856 3
1966 350 5
6688 1538 8
7369 9117 1
7299 8940 3
2316 1993 7
2316 3638 6
9584 7033 6
9762 8772 4
7610 9137 4
4379 1740 3
1341 2366 7
7576 5530 7
6575 450 1
3867 9573 1
5725 3765 2
6727 3070 9
343 5434 5
9895 2813 3
7326 8918 5
6002 4765 3
3958 8011 10
5132 373 7
6165 2718 6
4709 4901 4
7917 1601 4
5292 1569 2
3137 4222 10
3607 6281 10
9995 6294 10
4656 8245 7
3935 1224 3
8702 2416 9
823 9811 4
4578 6876 3
3069 6757 8
5699 9651 4
3003 9482 8
7547 9753 6
6468 842 3
472 1590 5
1714 753 5
1450 7938 9
6575 4364 4
2086 9495 6
2565 2417 4
9382 4009 8
4625 720 10
1163 1461 2
3571 3886 8
885 1773 7
9335 7223 10
8227 8067 7
8271 3641 9
7644 2642 1
4746 4025 2
6086 4526 7
79 2644 9
601 6925 8
120 8545 3
1953 8556 1
851 2756 3
9359 1266 10
3091 3960 4
7208 5254 3
4131 3501 1
3618 817 1
58 8502 2
4508 326 8
5708 6122 4
8579 414 4
1623 709 10
7209 6980 2
412 444 4
1292 593 3
7689 3112 8
6531 3182 9
1179 6868 1
8815 1806 10
6179 7164 3
4625 4151 5
1469 9459 2
6220 6342 5
8117 9132 10
5146 1874 9
3655 4321 7
1489 5325 1
6601 3611 4
2254 1871 9
8494 2893 9
6854 749 5
4561 2828 1
279 9174 1
7238 6676 5
2713 7324 2
336 4422 9
5408 801 8
4505 4276 1
1366 7754 2
5703 3062 8
8870 1343 1
2151 8610 10
9931 4718 6
7361 4772 2
6366 438 3
4398 425 9
8762 1457 3
1585 9322 7
3847 473 5
7050 453 3
7967 7019 4
906 8913 9
817 7739 7
6319 5537 10
6020 6365 6
223 9165 1
365 9843 8
6068 2926 3
5554 5856 5
2269 620 6
5414 6449 10
530 8084 3
2315 3868 1
7238 4442 8
6367 8911 10
8878 1724 4
4037 7963 3
3567 5192 9
6430 8827 9
51 2654 5
1576 6831 9
5740 7998 6
5321 2404 3
3156 8760 10
395 129 2
5211 4253 5
4879 6565 7
7089 1648 3
8299 5964 8
9071 4249 3
2202 6270 7
520 2172 9
4141 4841 10
5775 4246 10
595 697 6
3119 846 7
1062 1981 6
574 9618 2
1653 6652 9
575 213 8
7463 6192 5
4268 9427 5
2774 6250 5
2883 7153 1
366 1856 3
685 1298 7
7698 4031 5
2897 2230 10
5851 2022 9
4360 247 4
5018 4811 1
968 8965 10
2047 8103 2
1507 342 4
92 5935 10
796 742 3
1963 1406 3
381 8377 2
5764 2903 5
158 2106 5
2231 1527 4
1020 9695 10
2851 967 5
3807 607 6
609 7760 6
2505 8373 5
7054 4441 4
3431 1780 10
8 4236 5
1385 3331 9
8170 8006 10
4112 6528 9
6345 3896 10
8798 5801 10
389 67 5
3273 3309 9
5049 3969 2
8574 1851 7
5912 4590 4
9369 2106 4
4947 5637 10
9042 6027 5
3691 569 8
176 6736 2
4004 6378 1
8865 4277 8
3576 8151 8
7941 9380 10
5364 3373 7
8366 2224 7
5349 3333 9
1836 4686 10
775 4781 3
5600 3538 1
5051 4283 4
8230 536 5
2148 9398 3
3729 3428 2
9371 5027 10
7069 9003 5
5573 626 9
474 4759 6
7075 633 7
6560 102 4
2831 2125 5
4044 5207 3
9325 7940 9
7676 8495 1
4451 8680 4
7410 638 6
9576 4436 2
1933 382 10
9622 1618 4
2086 363 4
2746 3630 4
4388 999 2
2718 146 7
4817 6229 10
8629 9060 1
3176 6312 10
1133 4759 2
39 8873 3
7737 216 6
4146 388 3
962 1572 6
4882 4203 4
2218 1426 3
820 783 7
5037 7910 5
6830 1244 7
4498 383 3
7643 4681 4
9426 6168 3
8486 600 1
1386 2286 9
2437 9823 2
6290 1338 4
174 7266 2
9492 3478 5
5860 6160 10
85 6445 7
6528 2739 1
4188 5674 6
2708 9516 1
8603 7298 1
8251 3553 8
1327 7856 8
1338 1059 6
2421 7108 6
6425 8700 8
9499 4158 5
9726 3836 8
7471 8820 9
3791 2798 8
345 6710 8
9066 2341 2
3248 8660 3
5467 3426 3
4696 8628 10
483 826 5
4292 2582 6
5641 2277 6
1003 8614 8
4248 9720 5
1753 6790 9
1671 3628 6
2117 4507 5
8137 8628 3
2056 3125 5
5499 6837 7
1347 463 3
3082 2950 4
8582 4167 9
2561 1010 4
7706 5894 9
7384 3243 6
427 2848 5
3210 7283 10
1890 2824 5
7019 6651 1
5857 6955 8
9121 1971 4
5666 2733 3
9918 6600 5
9617 4411 3
1695 8165 9
6669 7224 4
667 6248 3
7674 7558 8
2322 3487 3
9757 5913 3
3530 5267 3
3666 2767 3
442 2214 5
2462 2462 1
2539 991 2
4465 7635 7
6341 7164 3
8909 7097 9
2995 7340 2
9739 9142 6
5852 4631 2
5890 2857 7
3924 2555 7
3390 2431 8
8813 9923 9
6715 4786 9
128 8724 8
6829 6802 3
1850 5706 8
9131 4446 2
1215 4552 7
4731 3053 10
2866 7938 10
2466 633 6
9023 4370 8
8779 8757 10
7807 3303 8
749 2503 5
8509 3781 9
6630 1762 8
6016 9977 8
1600 1561 1
5377 8289 8
8414 7880 9
6264 6441 9
226 9312 7
9198 9639 10
7986 3063 10
7175 607 7
3866 5345 6
2682 7439 9
7682 1110 2
744 9359 9
7433 3722 9
8459 7399 5
1382 9340 3
7579 8957 10
3031 4756 8
8676 5470 2
3817 7760 2
1044 9902 7
9361 1579 1
1967 272 9
4794 3522 2
1524 7968 8
6002 890 7
4187 4804 5
437 3609 8
9862 9004 8
1632 7930 7
3175 2580 6
3167 2911 5
1645 9034 2
1354 4876 1
9920 1965 4
9760 5706 10
6284 6196 9
2801 3957 7
6392 2775 3
1701 9420 1
8918 3903 6
3252 6634 9
1352 9990 5
198 9117 1
1672 8358 6
831 6300 7
5016 3104 1
6244 1143 5
2292 8138 1
9862 9238 9
6476 8113 6
6135 7155 8
4111 2342 7
6669 7717 4
3873 2525 4
5222 4627 6
718 5047 9
5467 1400 2
5497 2374 5
3272 1856 3
7581 4683 5
2752 4600 7
6275 1790 5
2682 2933 6
5440 104 1
9844 8954 6
1855 3486 7
433 6860 2
8429 720 9
5393 8595 3
81 1783 10
6273 6728 8
6378 4770 9
258 1067 2
3956 8407 1
8638 6082 7
9347 1429 8
4254 8470 8
1249 5104 1
2322 1608 8
1983 6336 8
111 8223 3
8848 6405 3
1728 4787 5
820 7964 6
1223 8230 7
7023 2599 10
4776 2920 3
2744 2701 9
8053 2779 9
9376 2206 6
235 9218 7
7131 4990 6
9779 9947 10
3208 2058 5
2929 1902 5
6465 8716 10
2051 2379 1
7126 5164 2
7432 4791 3
2612 645 10
2059 4532 8
17 1248 7
8559 4227 3
8265 9778 9
542 5310 2
3926 6765 9
7554 7758 7
2626 2529 7
9180 2752 7
7536 6495 6
6312 950 6
2981 199 5
6379 9958 1
5752 9683 3
8347 519 8
155 8630 5
967 8660 4
2527 6676 6
7335 5864 7
1660 5003 2
2344 2203 7
5194 4550 2
5782 8710 8
9432 8731 5
4466 1578 2
4862 5537 3
9547 1871 8
1081 2638 7
2658 3063 8
8013 1663 6
957 5778 7
9656 6299 4
167 1550 2
1440 2792 8
2229 374 6
2286 3269 2
1150 8746 10
6566 1485 8
235 9960 2
3421 5317 5
7634 1841 9
8043 2947 8
29 297 1
7213 2457 10
2659 8181 9
7324 706 9
6944 4280 9
3083 365 8
7157 9193 9
8059 3518 2
9132 140 1
9887 9337 2
6619 9568 1
4190 2005 6
7570 1716 2
782 1643 1
4645 4509 1
1454 346 8
528 6883 10
9552 1253 4
3272 4407 9
4204 5536 7
2712 1702 9
2370 2169 5
396 235 10
6150 4009 2
1613 5608 5
5583 2899 6
8827 86 4
1820 1345 2
9775 6873 10
4555 375 6
7719 307 2
732 7798 4
409 1066 8
4976 845 2
2636 5955 6
5573 1819 5
7208 4365 6
4253 1657 3
7128 4651 6
4010 2317 5
9821 1643 5
2684 863 7
6088 4099 9
5012 2292 3
7526 2454 7
531 6390 5
388 5628 4
3150 3341 10
8985 4656 3
6669 1723 4
6892 8065 1
28 8918 5
5906 1739 6
10 5208 9
8436 9649 4
1436 1227 2
3390 1282 10
4293 9638 6
7245 3532 8
7040 240 10
6937 5513 3
2532 2449 10
2549 125 5
1818 4192 3
9508 2817 9
1094 1946 7
9697 1832 7
2681 7717 8
5866 1903 8
296 2386 6
3225 36 3
7331 3767 5
340 5486 7
905 6356 3
2885 3274 10
3716 5481 9
6314 737 3
8943 2563 10
3382 9231 6
2215 2882 6
5917 2126 2
2825 7286 7
4519 9486 7
2755 4601 3
2482 3432 2
6583 3761 8
8821 5194 1
1144 2277 6
3825 3500 9
5687 4996 5
4235 9843 9
1450 9955 4
6750 191 3
4146 8745 7
1314 679 2
5773 8471 6
8967 2629 10
1526 121 3
1385 924 2
7169 3752 9
78 853 7
4293 4895 3
9409 2219 2
6000 2838 9
584 8764 6
8238 4834 4
6075 2831 3
999 2303 2
3335 3680 8
2731 2220 5
5861 4254 8
3633 8834 2
1908 982 9
4012 6191 7
3009 679 5
8762 4962 7
5889 9926 7
7010 8634 2
6632 7981 10
7379 3727 8
2605 4813 4
9870 1031 3
95 5267 2
7218 7392 1
5752 9123 4
4330 5096 5
6520 457 2
3629 8485 6
1081 2959 4
9529 8578 4
4939 1063 1
8806 7628 1
6813 8008 9
1308 2922 5
9109 2712 8
6248 3233 4
7266 6718 2
8436 4159 5
8882 2296 6
2195 3067 5
2260 6760 5
591 6039 8
5063 2577 7
6181 9796 10
5431 1056 4
9053 5534 10
4450 3603 2
1834 3032 8
2773 4428 10
8194 4795 6
7493 8226 1
502 3649 7
6234 4222 3
9777 1413 1
6511 9844 4
8384 6273 8
1982 2286 6
7 5333 3
3981 3660 4
7441 817 2
3266 2087 8
6726 5533 6
1760 6641 3
8158 9402 7
702 224 3
4548 2665 6
144 3203 4
5331 1857 9
9449 2108 10
851 9972 8
9761 2223 10
49 5975 6
7193 5524 7
434 9933 2
9845 2416 9
2425 336 9
77 6931 4
6836 2954 10
7858 9545 5
3161 8659 5
6824 2979 1
3488 1374 4
339 785 3
4663 3316 3
4641 2710 4
1177 6519 1
404 1871 4
6396 6510 9
3912 3560 1
79 4682 7
7289 6358 8
1987 6324 5
5291 900 4
7574 2513 9
2944 3074 5
1507 4249 3
6185 5492 7
277 1717 7
8105 20 9
1529 2653 7
6853 6909 8
434 3992 7
5794 1419 10
4713 1578 8
2047 6650 4
3853 8438 3
4070 4931 4
423 2063 2
1790 2408 5
1850 9405 9
872 8051 8
5809 2348 5
7698 7218 2
995 2729 1
7420 3458 5
5040 3807 7
1801 4942 6
2669 1108 5
86 666 4
4575 2062 6
9823 4120 3
7130 2525 6
3350 6496 9
1371 1829 7
6507 574 10
9360 7128 9
6515 4034 10
9771 5233 2
902 1868 6
2904 2902 2
9127 4131 1
9682 2765 7
1551 1242 4
2202 5717 10
6523 2483 10
8212 5548 5
3932 8578 4
7191 8554 3
452 3155 1
2021 7016 10
1635 2198 1
6951 845 1
9133 9688 1
5785 9722 9
3786 1618 6
4196 1846 8
1526 5917 10
7831 9402 2
5114 334 2
1222 486 5
8029 4878 6
6415 313 4
1194 743 8
193 711 3
5147 4962 7
7951 124 5
2458 430 3
6669 7528 7
4657 4218 4
2976 7770 7
9534 7474 10
8821 435 6
2659 3912 2
7350 6377 2
733 5514 5
4002 3489 9
5653 6273 7
9976 8678 7
1467 885 4
3241 6977 2
9477 294 9
93 4275 10
8563 1302 2
2290 4851 7
9673 6047 1
968 3221 8
520 714 2
2394 6939 9
8762 9706 2
262 5886 3
4332 1981 2
5564 7731 7
1936 3107 7
54 8231 7
3777 268 8
5820 5248 2
3439 1749 1
2344 8273 10
2736 7308 7
757 2410 5
2017 4880 1
6857 2397 1
7192 6027 1
867 5462 3
8693 2379 3
8653 3642 2
1177 1046 1
2051 662 4
9352 204 6
9615 6879 6
4769 8747 8
8474 4562 6
2178 5894 6
8534 8889 10
1110 5631 5
852 4007 5
9220 6978 8
1112 1478 3
996 7412 3
4734 4848 6
8544 9313 1
580 5010 3
1560 4963 6
3862 9236 3
904 7746 2
3802 5137 6
9293 672 1
8706 4608 7
5067 9791 4
1726 7613 7
7590 8959 8
1871 1014 9
1868 9997 1
6254 2002 3
3261 6850 8
3867 1589 9
533 9956 3
3200 3447 8
3083 1141 4
9861 6666 1
2412 4412 1
8607 8415 4
9928 1867 6
4115 6326 1
2899 745 5
2264 177 6
8468 7546 7
1220 2513 7
5894 1656 4
1680 2708 4
886 7445 9
6184 7647 3
5296 1099 10
2521 5566 3
4021 8041 1
3277 7473 9
3725 7745 3
2309 1006 4
965 4459 9
8300 5887 10
1879 1130 2
1529 7143 7
9619 656 1
4163 1427 1
8251 106 2
3415 127 10
1396 2093 3
9092 1049 1
331 1708 4
9925 3417 1
9002 5552 3
2079 4245 8
2088 5593 10
3074 9439 2
4535 1086 10
5067 6981 9
4832 6441 5
4458 659 1
6646 4159 6
347 1272 9
3046 6441 5
4472 1943 10
3527 9383 8
7087 8798 8
7825 1598 6
1916 9546 10
6828 1959 9
4872 2690 3
3351 4778 5
3166 934 8
3521 5268 5
3265 8644 3
7339 748 6
2674 8439 9
6544 3046 10
9082 6747 7
8291 3997 8
763 9902 9
8453 3972 2
1495 8538 5
9710 7337 9
485 5446 10
8302 6014 4
5113 1153 3
2566 1467 8
9311 1222 1
7686 7308 3
8220 3703 6
6177 284 4
4854 7127 3
5075 6261 2
9712 1110 1
8189 2557 4
4232 3175 4
2063 9090 10
5308 4231 4
7180 3683 5
1783 447 6
7443 3908 2
4240 8446 2
7966 9843 1
1372 6833 9
4890 1268 2
3178 9368 7
9918 2735 9
8175 3510 6
1204 9834 7
6444 6148 7
7119 4256 1
9828 2342 5
24 3072 8
6316 1216 8
1911 6724 9
329 7400 8
3775 5176 3
2044 9525 3
7724 8010 2
5485 4620 7
4446 7035 4
9675 2292 4
8445 1452 5
8675 2342 7
4 3861 4
6396 2321 5
227 6717 6
7576 4445 3
68 6333 5
9622 1264 9
7722 1475 6
1 3268 2
5684 3065 3
876 1615 10
1610 6662 7
1033 1272 6
2807 4530 5
7902 1475 2
4169 8586 9
1002 5867 2
1559 2868 9
6128 2119 3
8486 1722 9
9546 5280 7
5974 41 4
4170 2098 10
718 1622 7
5927 8647 6
3334 3206 9
3248 968 8
2835 2222 1
9942 1146 3
4150 6838 1
6450 8243 6
3693 3760 9
4937 3335 8
1104 8950 10
8615 1282 3
8832 1119 3
5760 1680 8
8160 8177 9
790 6914 10
2656 7124 6
7170 1746 3
2023 2286 6
6037 2379 8
786 5514 6
6428 4707 8
2672 1655 8
2678 8077 4
7957 9973 9
681 3294 2
7921 5979 6
3615 4924 3
8607 5490 10
1795 5506 1
7670 5590 7
3193 6665 10
459 1189 3
7545 4521 1
1706 1183 6
9164 8707 4
5634 4896 5
129 1894 5
2103 8883 2
3081 9517 10
2826 3968 6
3680 5875 1
2095 7201 8
9112 449 3
3996 7292 3
216 8697 10
5690 7286 10
8787 5124 1
201 4032 1
4914 8352 4
6514 6409 9
4883 8699 5
4463 4935 5
9245 1640 6
2461 7610 5
266 910 1
4152 3207 10
534 9544 2
1259 2215 8
1681 907 9
7859 3986 10
4792 1095 10
6912 4336 4
7971 2862 6
3238 9227 3
934 7400 7
4275 4940 7
5833 974 3
5251 5078 2
9206 8619 5
5111 939 9
7783 2698 8
1753 7939 9
3201 1697 5
121 6269 9
6232 7285 6
6479 2252 10
9784 8895 4
7979 3619 6
2806 2304 9
4652 4702 10
8650 7062 10
4335 6725 7
9869 4615 9
233 7252 4
5812 2769 8
7815 196 3
9873 6941 5
4474 6474 4
9368 7104 5
6588 8305 2
7005 6955 8
9082 8353 7
9697 772 5
5309 5422 8
3997 7254 4
5542 2479 8
1173 91 3
1546 3988 4
430 7616 9
6044 2841 2
6669 9886 1
8720 8069 1
757 9602 4
2469 8947 8
5586 4041 8
4679 259 5
3918 5336 8
8432 6808 8
2409 3562 7
1850 1040 5
8487 716 6
848 6277 2
2048 7820 10
8550 3736 4
6284 4710 4
5384 3051 5
7097 5605 3
1413 44 9
4388 68 4
1189 5365 1
4246 2734 3
5116 5729 3
795 3270 8
6508 6295 1
9542 5619 3
7668 825 4
9826 8876 10
3333 1256 3
528 5211 6
3606 9824 3
9124 7955 8
999 2050 8
4958 4921 5
7210 6473 1
3115 6205 4
7509 7671 8
1180 7651 1
4848 9723 6
8947 1456 6
6168 2790 5
3441 6338 4
5631 710 7
7917 3393 5
4174 3311 5
2573 4843 7
4573 7163 5
5015 9650 7
9668 3939 9
8708 5549 9
4672 7851 4
4218 8345 10
2639 8416 6
4330 3627 8
4868 2414 5
2628 594 2
4064 1004 9
4768 7371 3
301 6424 7
6615 919 8
4185 1584 9
6126 5807 9
3967 7623 1
4755 2925 6
2794 4823 4
1153 8067 10
9131 9649 1
720 2642 8
2720 9431 10
6887 6008 6
3132 9964 7
8158 278 7
1231 288 5
1178 8752 3
3618 6621 6
5169 6455 8
8862 531 8
8713 1082 10
2942 3173 10
5319 2337 10
1460 2548 5
6429 351 10
7743 5449 4
684 6757 1
6641 7731 10
8731 9550 2
1755 5505 8
4912 216 3
2608 2232 10
3221 7348 8
1025 7092 8
5815 9038 3
683 4126 4
583 9199 3
190 4546 4
7458 6775 8
9341 4306 2
1439 6020 10
6237 6691 1
1420 8747 8
7263 4188 6
2332 1327 1
1620 7198 5
9528 5282 3
9325 3180 6
250 4683 7
4380 8364 10
762 6790 6
1384 1769 10
1677 5457 2
9312 7151 5
8211 60 10
1601 5302 10
684 1189 8
6746 1965 7
7089 9983 5
931 1127 10
3121 7935 10
6809 3058 2
7350 2271 6
2690 755 10
4623 9223 1
3623 1605 3
2552 4746 5
1490 1418 9
4771 1444 3
489 6969 9
201 5993 2
4410 7433 10
7710 7829 2
4551 2295 1
1208 1278 3
8074 2076 3
3697 7328 5
7519 2394 1
5561 7723 2
4777 3604 4
1003 363 5
2452 5596 4
7200 7142 7
2596 8265 1
7535 8393 9
1692 6464 5
1380 2347 7
627 6882 7
3770 7751 7
7609 2128 7
3186 6865 1
9949 1058 4
4196 3254 10
3415 3416 10
3551 4673 2
3487 69 4
8868 4555 8
8919 8802 6
8402 323 7
8584 3404 1
3354 2868 4
971 483 4
4322 8683 8
4232 3862 7
967 429 5
8834 8454 2
828 6692 1
8169 2336 9
8192 6468 1
389 2968 7
7128 2171 3
2685 7487 7
115 5449 2
3874 6341 7
669 2718 2
57 1435 9
2313 4585 6
8745 2161 8
1505 342 4
466 222 6
8157 1451 4
3925 3497 2
7942 8705 1
6983 9085 9
6908 1484 8
76 5835 2
1650 3108 9
2175 231 7
494 2792 4
5401 355 5
9695 9441 3
1715 7436 2
2020 4234 3
4553 1593 7
5682 3493 8
1966 8112 5
2387 5877 5
2581 8296 10
239 5605 2
1107 2688 3
1279 7170 2
447 15 7
701 968 1
9535 1780 9
9980 3644 1
3423 1453 9
6567 8423 7
8481 7335 7
8594 1929 2
3183 1737 10
4707 7428 9
2742 7587 5
3727 4987 4
6325 9233 8
9542 8200 4
1400 2480 8
7233 6264 6
5952 1556 4
920 4882 2
4553 7855 3
8676 199 7
1366 3538 3
3668 9932 10
9484 8274 10
7481 571 9
4813 4322 9
1284 6846 10
7701 1887 2
5016 1347 8
8024 2244 3
5850 8328 2
3762 8885 6
2216 4898 5
4724 2152 3
7282 8075 6
3208 8925 2
6557 9308 1
7378 9087 10
2278 553 10
7586 1125 4
7217 2594 6
3910 209 4
8866 5838 8
3238 1193 9
2230 7247 2
4177 9791 7
2618 4974 3
7578 4852 5
2171 6579 9
4252 2731 1
5161 2305 8
1655 2278 9
9997 9231 10
3845 8452 1
2316 9323 6
2731 2550 2
4705 1185 10
7678 6375 10
958 1247 8
8453 3450 8
4848 3601 1
1667 1858 4
517 6566 9
6316 693 4
5746 8317 6
6444 1675 3
1772 2460 9
6816 689 1
4285 1921 5
7987 8529 9
1635 7868 9
7636 6445 1
48 4715 9
9415 737 6
7461 8348 1
2972 5353 7
60 1165 4
5586 3996 6
1017 3883 4
5971 5519 5
5283 9075 7
1607 1799 7
9308 1001 1
3135 3861 7
5683 856 1
3071 2500 1
1308 2071 3
3912 7073 1
5220 1347 1
4197 4671 6
7368 9744 4
933 4859 6
4209 55 5
5983 460 5
1847 4488 7
6730 8682 2
3173 362 1
111 1791 4
6374 3635 10
7631 1560 7
3942 548 1
1771 9132 4
4918 520 6
7745 503 8
9974 7932 2
537 4000 10
9573 8278 5
1582 7097 9
9319 335 3
7391 6272 6
572 8407 3
348 139 4
5615 7442 8
7001 9345 7
8361 2676 6
3882 9522 8
4365 7770 4
6315 6984 9
8303 2328 6
3259 521 3
3275 9529 5
536 5347 10
475 8697 10
3247 6425 3
8373 475 8
2179 2503 5
8360 3188 2
9044 9130 3
6824 9937 5
3654 1532 10
6118 2728 5
2620 2586 5
2015 4909 10
8449 311 5
1622 3892 7
9264 3452 9
3675 3390 10
6005 4359 7
7113 5028 8
1173 4483 2
2913 701 4
704 1106 3
8026 1721 9
9484 78 5
472 1336 4
1770 704 9
154 6808 5
176 1671 3
2083 6718 9
6817 504 9
4635 1174 1
4315 6215 7
5212 4012 3
2449 986 2
1375 5010 10
5961 9484 6
4482 9751 2
200 8046 2
3329 690 4
7841 2959 3
7285 218 4
7352 9771 3
7172 338 4
144 5839 7
1328 7074 3
7549 2619 6
3228 1993 4
7928 82 4
6086 8199 1
9665 2621 2
7594 5774 1
5240 4893 5
2225 8861 2
7070 3050 9
7644 6698 6
3773 274 5
3719 9148 6
2371 429 9
5348 8959 10
761 9274 10
1213 2331 1
6553 1725 6
9160 1081 1
1169 3188 8
4561 9043 6
1880 6157 4
3995 1666 3
6572 3629 1
9858 5122 4
9796 4439 8
938 1948 10
1019 191 1
3395 7582 5
6606 5668 7
7465 1450 1
1027 8879 9
2113 4237 7
9032 3903 4
7663 1295 2
8946 2595 5
401 978 8
7719 8811 9
5823 1003 9
5281 8433 10
510 5465 4
7839 7794 5
7369 370 9
8613 6910 10
242 774 8
379 1215 10
5746 2463 2
236 4021 8
5379 1594 8
9004 3215 2
8879 6984 4
3989 4038 4
9712 7606 9
4819 1876 1
9559 9427 9
6736 5010 4
6460 1717 8
5617 7402 2
5658 6073 8
7016 9332 8
3322 5444 9
1935 4830 1
8829 6056 4
253 5826 6
314 3173 5
7129 7612 2
6536 5198 9
1910 2293 4
9139 4612 4
1487 7704 6
7745 7284 6
5878 6230 2
8434 4584 9
7566 1087 3
8826 6697 2
8253 9738 4
419 382 5
8027 8815 6
4905 3969 1
6738 6927 4
4541 9378 6
9153 2069 1
5544 749 3
719 7079 4
9011 1422 5
5148 5606 7
429 2363 6
5037 5268 4
8120 7015 9
4887 9952 8
7338 4640 3
7585 9685 4
722 421 7
3443 9314 10
7623 7460 6
2502 1825 1
5443 6850 8
2040 25 8
6206 1262 9
8652 6194 5
4773 2423 6
175 7757 8
6600 8961 1
2384 5972 4
5764 2643 8
5072 8748 9
1159 2103 6
1949 5917 8
8416 2572 7
1593 4357 2
7524 6204 8
4259 7263 4
3299 2907 3
7952 3752 4
4586 8398 10
5383 9725 3
7360 3714 10
4635 6796 9
9026 5091 2
2523 9835 6
8846 6384 8
2493 6241 7
577 618 10
7790 9034 4
7508 3400 2
4658 391 10
4112 2277 1
9382 4738 9
7189 9517 9
1005 255 10
9482 3975 6
9851 7648 10
