2000 13973
608 88 2
121 245 3
758 389 5
1272 1686 3
1507 1761 6
1811 919 3
1420 1937 4
1956 614 4
529 1336 3
353 666 10
1329 711 9
20 1904 3
1302 414 8
443 833 7
763 1690 9
57 457 3
1805 1563 4
1906 146 7
313 1505 7
1838 1452 5
413 1574 3
1851 256 8
1035 1663 2
1776 492 1
534 165 9
1790 568 6
271 1991 5
554 1129 4
683 311 6
1839 1582 5
589 1280 3
1845 1825 1
562 624 2
635 681 10
1430 996 8
1712 938 1
1675 1492 7
327 845 8
1049 1646 9
1467 253 7
1982 503 7
341 696 5
1110 116 8
74 1172 10
664 387 4
840 1727 1
775 1427 7
1127 1640 7
791 1915 6
329 346 10
1691 602 10
840 1141 10
1668 1775 9
937 445 10
1045 1496 10
1443 1071 3
353 1087 4
458 585 7
389 1481 7
1806 1833 5
868 1509 9
361 419 6
1718 239 9
170 1331 10
322 414 2
1325 1843 10
1576 1405 2
1538 1141 8
127 585 5
885 880 4
1599 1161 1
1552 873 7
150 978 8
287 1306 4
1196 1889 1
801 254 3
1845 1824 3
661 664 5
1530 382 4
1209 491 5
811 797 5
572 1668 1
828 424 6
1081 464 8
1124 1205 8
558 1780 7
1718 906 9
1679 1012 10
499 2 9
263 602 1
1369 71 3
1902 1594 3
1586 1974 2
863 158 7
243 1372 8
271 165 7
1175 1578 8
375 170 9
1590 1832 9
919 1455 8
968 1862 9
886 647 10
1047 1912 7
491 164 7
1825 738 1
790 23 7
635 1206 7
1120 1701 7
1587 924 1
778 724 6
174 164 6
1159 1530 7
431 1545 7
226 1463 3
612 1077 8
40 1479 3
1507 480 4
97 1834 10
1171 1021 10
958 1939 10
821 948 5
1597 1602 4
1745 441 2
995 1476 6
1054 547 4
121 1912 8
1067 369 7
508 1632 5
665 1436 7
783 855 6
389 1340 3
183 528 6
941 501 7
2 1372 6
121 1028 5
643 917 1
1287 957 9
1266 1289 7
1146 1483 4
113 320 7
43 1007 8
1103 1514 9
296 845 6
73 1149 1
1709 1000 7
467 763 6
1066 1048 5
1663 193 9
1883 105 1
1515 1482 10
1975 1432 1
1990 884 6
29 239 3
741 1018 6
885 583 2
1397 32 10
1361 722 8
1648 856 4
774 916 4
1785 442 8
1664 45 9
671 306 5
32 3 9
122 32 6
1733 798 4
1407 1108 5
764 1797 2
1378 868 6
1840 782 5
91 757 5
514 520 9
858 713 3
6 1745 3
1981 1778 3
1011 193 2
1431 380 6
491 1969 8
1128 1050 2
1974 1064 7
820 709 2
722 935 1
434 426 3
1912 660 7
337 751 6
1557 923 5
1559 1497 5
222 264 10
1115 1908 3
1 1885 4
155 1767 4
397 1326 2
317 252 8
1764 500 9
815 1842 8
637 1971 3
920 1431 5
906 935 6
247 1209 7
601 434 2
142 1162 5
1812 1626 10
154 1301 4
1818 1124 4
1524 503 7
138 1931 5
795 1093 7
1572 599 9
952 1664 10
419 1532 4
391 1786 2
1026 398 7
1776 1085 10
674 178 2
752 738 9
1214 617 1
1333 620 2
628 782 7
569 136 5
20 102 6
319 937 6
1575 1468 9
162 1484 6
488 375 8
1634 287 4
350 1098 3
341 304 10
388 709 10
456 1678 6
1891 1450 7
1633 1699 6
471 853 9
464 1277 2
1323 1643 2
534 1777 8
507 1416 10
279 1570 10
1280 1940 9
898 331 3
1222 457 7
437 847 3
620 737 2
1563 1651 4
1971 1938 3
1259 704 2
258 467 5
1869 1323 5
1330 447 4
395 211 2
721 802 3
1109 15 5
1678 1255 9
871 1816 9
1164 1861 5
622 1984 2
510 1767 3
1806 713 5
1060 406 9
1195 211 9
1838 1457 10
771 1819 6
295 1230 4
486 362 9
1199 1892 7
880 406 10
749 488 6
664 721 9
1628 828 1
683 1586 10
449 340 6
1145 267 1
1951 13 8
998 419 6
1245 137 2
1065 1006 4
1396 1580 7
156 1974 5
1402 480 4
1151 381 7
460 686 1
1482 652 3
1878 543 1
1170 1125 8
357 1892 5
796 1191 8
1415 738 4
1526 539 8
1144 1366 10
1450 1876 1
95 960 5
280 1300 8
371 1534 2
1137 88 7
368 1052 4
924 580 8
1288 552 6
5 381 7
259 1785 9
1558 1884 4
1062 568 6
1991 479 1
996 516 6
1128 1438 4
1895 284 7
1523 1506 6
1776 252 1
443 1731 9
1947 1299 5
1821 1255 10
1442 324 4
240 1247 1
1715 797 10
1868 176 7
1626 1227 10
1864 1747 10
1120 1797 5
582 272 8
687 427 1
834 1252 3
285 731 9
29 1686 3
1144 32 5
1781 522 3
202 806 10
218 811 3
533 43 9
1805 108 2
763 297 1
1769 139 6
739 663 4
890 1002 10
1985 692 3
388 1969 1
1216 970 1
1175 283 6
1943 606 8
1748 1878 7
1644 640 5
1592 1081 9
1408 849 7
996 539 3
354 916 3
743 554 5
1424 1477 2
599 1493 6
517 1888 2
1888 1072 7
328 529 1
109 521 10
446 1142 1
10 1827 9
1814 351 5
1249 537 2
1685 1167 4
1304 510 4
1612 447 6
838 1806 4
318 1987 3
1489 1992 1
1023 1982 8
1874 1558 8
1175 1753 8
1916 724 2
1940 1799 5
219 32 5
1279 561 6
1119 1771 5
1431 1082 4
416 246 8
841 831 3
1529 1368 3
860 60 5
122 234 6
1986 1834 3
1005 1301 2
1130 47 8
1572 117 5
1663 1989 8
1825 741 2
1940 961 10
952 428 2
331 685 9
487 802 8
522 874 3
428 1924 6
223 1876 5
44 1415 8
1248 178 3
284 1143 8
1427 1484 7
1839 1649 7
222 161 8
105 392 7
1269 423 10
547 1986 2
72 267 10
1057 1668 1
1528 334 5
295 6 8
1678 1978 7
1120 425 9
1151 320 2
388 1514 3
983 1309 9
567 1612 6
1898 1005 1
1641 553 7
362 752 4
459 806 9
896 1267 2
147 377 7
749 510 4
385 1040 2
1854 1975 6
1969 310 7
722 1412 3
663 1982 7
287 1175 5
1846 302 7
591 1031 7
1542 1456 3
204 255 7
1455 1326 9
1261 312 10
1558 1799 4
55 1242 9
1047 1099 8
1588 550 7
1105 1669 4
179 1851 5
1239 387 3
917 1716 6
460 1641 3
1078 108 5
195 260 1
56 1515 1
627 1898 4
1218 1478 2
1235 205 6
327 1075 5
244 1890 10
1376 1728 10
143 1589 10
379 1902 1
1070 124 3
703 1821 4
894 554 7
870 469 4
362 561 10
892 1585 8
608 1451 8
1952 582 1
1450 400 8
402 1443 8
905 1335 5
1190 1612 2
337 349 2
1747 1353 5
1264 1128 10
1761 417 3
258 1084 7
856 863 7
1528 682 3
131 1649 3
652 525 3
1686 233 5
1326 193 10
1656 448 7
1525 1642 1
1554 1419 10
1108 522 3
218 1119 5
455 1871 3
983 1047 7
1756 897 6
53 409 7
136 10 3
1206 1382 9
904 1332 8
941 1780 2
1709 308 5
1149 1593 7
1185 1893 1
940 486 1
849 1887 8
411 1009 6
1030 822 7
1809 165 10
929 1248 5
195 1564 3
471 1120 4
998 1411 9
107 751 3
591 707 6
1937 725 8
1521 825 4
152 349 7
1832 1169 6
1740 1719 6
1726 114 8
1415 885 5
851 1350 7
1618 1064 6
907 1451 10
1931 1431 7
1694 1469 4
50 804 3
1827 153 8
871 1281 4
331 938 1
214 1276 6
591 938 1
1736 1119 2
124 423 9
481 1573 10
1067 944 8
738 85 4
1264 31 1
1405 65 9
597 699 8
527 346 6
430 956 1
1986 1036 2
1772 390 2
405 1767 10
1056 606 9
282 1177 8
967 1220 10
263 1793 10
1090 892 3
1589 1390 2
275 139 8
143 1460 8
1227 1679 4
1559 526 4
17 1568 8
1593 1121 10
667 1676 9
1674 262 10
591 1492 3
258 1545 6
454 1889 7
705 1851 10
1462 1536 9
1250 458 5
1440 339 7
521 1650 8
1140 1932 10
1047 1722 2
170 1479 2
342 640 6
1787 709 2
1475 898 8
812 880 5
92 1587 6
619 1056 6
1832 253 10
563 136 6
812 305 8
332 505 4
835 177 5
365 1649 4
305 975 10
446 1153 3
1718 1453 4
211 1932 7
1995 1365 6
1620 358 6
137 133 2
391 619 4
1931 1745 9
62 868 9
1443 202 10
1823 1988 1
527 121 10
871 555 9
372 733 7
1745 38 10
1984 37 7
1568 274 3
1862 1782 10
1439 673 2
1657 956 3
523 1549 9
1589 800 5
1189 1888 4
1578 1934 4
442 1354 10
1532 1351 9
1600 761 4
1582 1970 8
1160 977 8
1490 229 3
1282 888 8
1513 226 2
1912 637 9
1844 746 9
436 1223 9
725 1940 5
1469 1173 8
803 1067 2
379 1986 2
1709 330 8
27 1567 8
1264 140 9
398 874 7
1338 1213 10
125 1910 3
1302 1760 10
1943 488 10
1902 325 3
822 1802 3
1737 273 9
1561 51 5
367 1020 10
700 1033 4
301 124 3
1968 1268 3
198 1685 2
977 1308 10
41 1231 7
1760 762 5
1080 1335 4
1748 165 9
1469 1317 8
23 1097 7
1652 1342 1
713 310 2
384 242 7
244 1320 7
1053 676 10
1300 1060 1
1679 1930 9
1165 202 9
1785 156 2
172 1118 5
1490 807 1
939 540 9
762 1087 8
206 1208 4
1248 460 9
1962 927 6
892 555 5
975 1964 10
1382 1459 10
1198 1175 3
1296 905 3
662 1906 7
1587 46 5
1048 1349 6
1751 895 9
1257 1022 1
1590 1852 4
809 610 10
67 1926 1
72 1755 9
251 1450 4
566 1965 10
1050 1740 9
184 278 1
132 332 1
317 1573 8
251 828 4
65 461 1
1092 1372 4
7 1962 10
53 269 7
713 1896 10
817 676 2
223 96 2
1925 841 9
386 1752 3
1498 1159 5
1522 261 2
993 751 7
1698 447 9
1669 932 10
120 1493 5
466 587 3
1970 608 3
430 686 8
114 426 9
1462 1140 2
218 376 5
573 662 7
692 825 9
805 103 3
91 1131 5
166 42 6
837 683 4
1923 1283 10
1565 1651 9
1110 738 4
1046 1224 5
632 1253 4
698 1510 5
1755 681 6
1023 394 4
1996 1701 8
699 55 3
101 937 2
1824 544 2
229 97 8
1778 1471 10
651 1898 7
1367 1969 3
1061 1384 1
728 1788 9
1472 1005 9
733 499 9
639 1033 8
1864 202 6
1431 1268 5
1879 1996 5
1370 910 6
1323 561 3
1844 436 1
1690 584 1
1529 291 10
982 1839 5
84 1918 5
862 715 1
1304 1052 6
625 854 8
1199 667 7
390 633 7
171 103 5
282 1272 1
620 1319 7
287 1667 8
515 397 1
1546 1057 4
661 111 8
264 1236 10
738 847 9
86 757 5
1852 1518 5
497 1963 5
609 911 4
1401 1067 8
749 1780 7
1159 651 6
1614 348 6
1567 986 2
966 1960 5
79 130 10
171 1138 5
405 82 10
420 1904 3
1025 1414 1
740 50 3
64 349 5
1423 1775 7
151 725 2
881 1342 4
1500 855 1
1511 1119 2
1559 1278 7
652 665 10
647 1739 7
719 1855 5
894 684 5
1332 589 10
1501 447 5
1210 1743 6
1933 1874 8
1090 1916 10
1621 1698 4
1558 569 3
1704 1196 3
731 1467 7
1884 1908 5
694 386 8
1853 452 3
856 235 10
1056 1414 1
1955 34 10
706 564 7
145 283 9
1360 1219 10
1476 1121 5
563 731 3
1376 699 5
482 1598 9
908 1251 9
1242 114 9
1460 434 1
390 1934 2
549 582 4
560 1457 1
596 291 1
1610 1830 4
396 569 5
35 1853 8
54 1884 10
877 1545 8
1692 863 6
937 1284 9
895 191 1
1448 542 7
1998 1013 1
501 1051 10
414 1173 6
1177 1247 10
193 208 7
215 1063 7
403 1695 4
1682 871 9
1397 1707 8
312 74 10
1461 1711 7
451 1100 4
1422 1631 6
807 1536 8
948 1463 4
1988 378 4
1814 1092 2
462 90 9
1435 752 5
1093 450 3
51 104 7
1113 1657 4
1722 1167 6
666 931 7
1770 1310 4
88 14 8
1409 946 5
353 983 6
1907 297 7
947 945 4
193 930 5
614 464 1
255 1144 7
1262 721 3
991 596 1
1113 1331 1
759 1188 1
1981 1227 9
729 96 8
318 1205 4
70 1529 6
170 173 5
1406 774 4
470 629 6
56 306 8
900 1484 8
632 862 8
1085 1017 2
1492 1449 4
395 291 8
621 1007 2
1476 541 2
1607 1757 2
1578 1183 2
790 1074 10
1759 280 2
1811 404 6
756 1816 5
478 1817 3
1906 704 7
423 1891 6
578 1154 10
366 218 10
312 337 7
1184 972 3
316 596 7
456 1521 6
1124 953 2
1135 760 9
599 344 9
578 1637 7
284 120 1
1596 533 9
110 340 5
389 505 9
114 21 5
1339 1970 3
164 1815 10
1413 1782 2
262 163 5
1837 1881 10
649 631 3
115 1592 7
537 1653 3
810 1869 6
1419 1994 9
528 1863 1
1587 1118 2
1261 516 6
1999 642 2
228 1287 4
1879 1198 6
1664 519 3
1088 862 4
464 1441 4
789 1657 5
1720 376 3
1784 1342 6
1616 179 9
1473 218 5
1459 147 2
157 1399 10
1429 1814 3
1347 1319 2
1840 1320 7
1758 1559 1
1168 1456 7
1375 805 7
1231 775 5
558 890 6
706 1178 3
918 463 6
523 1358 7
1856 221 7
1971 578 4
1804 1779 2
1412 1024 3
580 866 10
401 212 9
524 77 3
177 487 1
801 309 2
1980 596 3
681 263 10
1749 75 8
372 1373 5
1038 351 8
1670 688 6
1808 1875 1
1576 823 3
1935 787 6
489 539 9
329 1596 4
1847 494 4
1498 29 4
28 667 3
282 200 7
1456 319 1
1625 1554 7
1076 285 7
780 362 3
682 956 5
200 64 2
1205 1495 5
68 1487 1
440 1214 5
295 790 3
1175 1759 5
1789 1134 8
573 1999 2
145 1937 5
162 1485 1
1159 1795 5
1170 1208 10
172 969 5
320 244 5
1263 1481 2
1734 1576 2
1681 299 5
563 318 4
240 167 7
1862 405 7
1694 777 3
1636 343 2
1738 381 7
1805 391 8
505 975 5
990 188 6
946 591 6
878 611 5
1992 1784 8
1178 613 10
1802 929 1
1008 1381 4
1853 593 6
1725 225 10
1536 1748 6
1081 496 6
615 731 3
143 1904 5
1084 832 5
1854 410 7
694 151 5
542 1829 2
1350 98 5
139 163 3
1134 77 10
403 1565 1
182 680 5
1118 550 9
1184 702 5
1827 362 9
1120 1051 4
1065 1266 5
1364 1260 2
905 437 3
910 29 1
39 666 10
139 1415 1
417 1602 10
863 84 10
415 1627 8
1923 1273 1
633 1717 1
1968 1397 1
1720 1117 4
59 980 5
1524 85 3
1769 1797 3
715 925 2
505 426 10
735 1680 4
1067 1308 1
752 1770 9
1258 30 7
1223 63 8
1512 1387 10
530 270 2
9 1273 10
1834 425 2
946 1104 5
644 1423 5
307 1808 8
1966 1101 3
1559 503 3
936 709 7
234 565 3
656 1868 3
925 1860 4
1966 782 9
359 1242 6
943 789 10
682 910 2
1019 64 4
1124 366 5
1832 837 7
951 783 10
1338 1005 6
1482 1505 1
1634 1901 10
1686 1930 7
1607 861 6
1736 1275 10
108 21 5
432 1244 9
537 1335 5
548 1885 4
1142 1297 1
643 134 4
656 594 10
1366 661 1
1887 1106 6
1387 281 6
1536 1979 1
386 232 7
1006 1440 6
751 675 6
1949 1383 7
710 235 2
82 997 2
862 218 5
408 91 4
878 861 3
59 711 7
665 888 8
722 158 9
1695 1756 4
279 53 5
1326 1004 6
1056 1586 8
768 1728 9
1518 619 5
1971 1399 10
889 965 10
1025 1480 9
340 646 9
818 1018 9
476 92 7
1523 804 3
1824 1146 4
1853 1702 8
1356 24 6
663 1662 4
1032 459 7
1194 355 10
1654 1118 6
648 280 6
1198 823 8
367 1135 7
1090 567 8
1975 1032 9
427 1703 3
831 761 6
542 1432 4
518 785 6
730 230 5
819 1038 7
662 1426 2
1975 339 5
712 737 6
1788 1427 3
151 1165 9
390 245 6
1274 1440 8
120 1907 9
438 96 5
772 385 5
111 1476 4
148 1082 4
1227 1861 4
1733 320 8
679 1409 1
786 434 1
1251 667 2
333 230 4
338 910 9
1658 574 9
150 748 5
1815 384 2
1949 1611 2
1478 1781 1
1254 1232 2
422 189 9
1322 1939 6
105 1153 10
872 1745 2
1376 1530 1
1743 1923 6
1040 951 10
1543 1394 9
792 226 2
1170 154 2
1932 472 7
406 554 1
875 1365 4
1042 1377 2
1087 953 7
1973 485 10
1773 839 2
1992 1020 3
949 1375 5
1720 1997 3
661 972 3
143 1778 9
69 63 1
212 1269 5
1431 722 4
1457 1466 6
377 708 9
1883 231 6
641 511 10
132 1112 8
362 1410 6
1736 959 8
1880 763 5
340 1110 3
208 906 10
990 279 2
180 688 3
1922 1350 1
72 1805 8
317 37 8
1561 1137 1
268 343 2
679 1461 7
966 898 2
1352 392 9
1454 358 3
1694 1378 5
673 1164 8
1749 1332 8
393 1592 10
1823 402 5
1612 1375 10
106 1121 6
1234 53 6
416 900 7
982 31 9
557 1898 7
701 679 1
205 558 3
1595 745 10
478 44 9
1883 36 3
819 380 10
1426 1852 4
1636 828 6
273 120 5
58 1852 3
69 1090 10
1337 315 6
1402 247 7
1987 743 5
289 1011 9
835 567 7
783 1906 6
51 1298 9
1710 941 10
1396 1558 5
453 1880 6
1023 757 4
1135 1917 8
788 590 2
952 223 6
1241 1786 9
61 1697 7
621 520 6
1974 1138 7
1721 1225 4
961 833 6
1912 293 5
78 430 1
1104 1203 8
304 1066 8
359 832 10
1417 1272 7
745 717 2
1563 302 5
1811 70 10
72 1202 10
1985 639 10
487 1065 1
1239 627 8
400 222 9
1113 1950 10
185 422 6
1693 94 5
419 1234 4
1482 1541 6
1254 722 10
1800 326 2
529 1917 4
1481 634 4
777 670 7
1809 1886 7
702 1273 6
1082 735 2
965 1803 1
438 1847 2
1700 114 5
746 823 3
1133 306 1
1760 988 10
1755 85 4
1208 1611 5
994 34 8
68 883 1
263 813 1
756 253 2
508 77 1
1357 1650 4
1619 1306 9
188 572 4
1659 1925 4
264 1535 1
908 291 2
1571 1576 1
16 1892 10
352 604 2
576 671 7
578 568 3
182 1417 8
1035 18 4
712 1550 1
195 826 10
902 106 2
565 876 1
1603 1357 10
636 1114 5
1724 1062 5
1772 1479 4
1364 699 7
970 981 5
1603 762 10
732 1144 4
830 37 1
831 639 6
1383 1624 2
1068 1901 2
1261 825 4
493 787 6
1276 3 10
57 344 8
952 1946 4
1507 539 2
1434 989 2
929 1880 9
998 879 10
1735 1743 5
747 1189 4
1091 762 7
814 1425 5
821 947 7
119 268 4
326 1184 7
1651 1268 4
1319 1883 6
703 1351 4
871 1920 9
1310 117 4
1062 1602 4
936 442 3
519 1951 6
1389 486 9
1665 955 1
1130 962 7
757 1694 10
861 471 4
1387 1494 10
697 340 8
808 1750 10
259 118 4
922 1623 6
467 277 4
63 1471 2
1344 1656 6
189 1314 3
234 410 6
1277 662 4
1750 1816 3
1006 1611 10
628 834 8
1791 544 8
1924 656 10
329 1292 1
656 1808 8
1344 537 5
698 1429 6
1564 1096 9
187 749 7
912 1761 1
1641 216 9
464 303 4
1011 46 9
1329 265 5
281 779 7
358 738 6
1291 1650 1
130 1193 2
801 593 2
470 504 4
895 1055 1
415 1989 10
721 906 4
964 1265 6
1033 1854 2
825 897 2
1923 462 4
660 795 6
150 1636 1
1794 1345 8
627 807 4
577 307 5
98 1794 4
1628 1237 9
1788 84 10
1400 109 9
890 480 7
211 1717 2
356 107 3
1130 1254 5
18 1861 9
936 153 1
106 1806 10
818 1673 2
788 1739 2
527 811 8
158 1987 9
371 592 8
1548 17 10
748 1664 8
65 1869 2
311 350 9
210 1473 5
538 1107 10
1118 47 1
100 794 5
1815 900 9
1388 260 6
1817 1714 2
447 1229 10
307 18 2
1416 17 8
566 965 4
358 927 3
413 1486 1
145 675 9
1052 1685 2
201 557 10
1115 786 6
260 1291 2
1371 941 10
9 1119 1
1980 1927 6
1558 926 1
1914 1136 2
1204 1753 7
1380 1752 6
1660 446 7
1845 388 2
47 752 10
1255 8 7
266 1978 3
695 786 2
1013 367 8
1305 897 2
1200 520 3
4 1804 9
832 185 2
772 799 9
1635 1585 10
1545 1486 9
1254 1985 10
1035 1436 4
1064 765 10
1351 40 5
1127 375 6
718 1310 9
487 1536 10
989 459 2
308 1845 5
669 526 7
45 293 6
565 51 6
1217 954 8
210 938 1
1922 457 3
897 1172 10
1182 470 4
1402 686 5
1485 650 1
1782 1976 2
754 1719 5
580 943 9
1781 1088 1
729 1623 5
1626 707 7
1884 1928 9
1482 572 3
473 312 9
690 1222 8
1753 1848 6
1043 368 10
557 1641 10
194 1549 10
469 140 2
570 303 5
1310 1962 2
74 1219 7
1276 1881 8
1861 741 8
1335 1966 7
705 604 5
1624 637 4
1334 377 2
843 1892 1
26 1296 5
1195 1335 1
309 434 4
887 675 6
1416 1641 8
670 1668 8
749 1671 4
1721 613 7
1349 1199 8
1113 1196 1
1381 186 4
832 918 7
1837 179 5
388 1533 5
1072 1767 2
934 1885 10
1456 1658 3
653 1095 8
1927 953 1
1227 602 5
1481 1532 3
1641 1207 8
1285 1805 6
83 529 4
25 1068 4
703 1496 8
308 1290 3
1217 1254 8
1783 1818 3
19 1351 1
1110 1664 4
581 1866 10
1500 1879 9
80 6 10
1831 1088 2
339 661 8
1978 665 10
1273 963 3
1106 844 2
1190 37 5
1246 1935 8
800 1290 5
1057 80 4
132 998 5
438 709 6
1991 1513 4
713 1840 2
339 1474 6
708 1980 2
1560 1571 10
661 227 3
1164 747 10
276 659 8
928 552 10
242 1840 5
621 1719 7
986 266 4
736 1666 10
1467 263 9
229 1628 8
1040 824 6
1398 35 7
1270 1202 6
75 1708 3
1727 1178 8
359 1054 8
1663 1965 8
1407 1939 9
1581 830 9
801 899 3
196 738 5
1028 159 5
1654 1103 10
401 1727 5
97 586 3
1917 1679 2
1933 1044 1
1840 500 2
62 384 7
951 671 9
1045 948 2
146 453 1
757 392 9
1831 1779 4
1611 12 4
1137 916 5
920 207 2
421 1843 2
295 1891 7
1766 656 1
1043 515 4
889 950 9
148 844 9
1577 1354 3
1998 967 2
1556 1634 1
1820 1470 5
1114 1799 7
1814 1919 7
705 339 8
1575 544 8
817 635 6
1644 850 1
1388 298 7
1733 1688 5
1634 228 7
159 367 4
1171 1337 2
1930 1349 6
884 1189 3
1990 991 1
348 1244 10
1323 523 4
436 436 2
257 958 2
1158 426 6
695 558 2
580 1110 1
1552 100 8
756 1693 5
775 529 4
233 1641 1
1108 216 10
1878 1342 5
953 689 1
804 1571 5
1621 1094 3
409 1428 9
377 701 10
849 778 2
660 815 5
706 719 5
1489 1800 3
382 1396 8
754 1601 6
966 880 5
1508 1873 9
1501 960 10
192 1096 2
1037 1372 6
1446 146 8
1741 1412 1
1818 1413 8
1880 65 4
190 935 1
1109 1897 4
798 446 2
767 904 3
606 1617 9
1074 1844 6
817 1637 10
1743 1164 9
1810 1963 6
770 1014 10
1797 844 6
1572 1946 2
408 1820 1
368 1015 1
1219 184 8
1026 1354 1
1327 1854 10
882 975 7
1407 901 8
650 1421 5
724 1245 3
530 309 4
45 810 9
538 40 3
953 579 9
1657 76 9
1519 1293 7
356 1904 9
903 306 6
66 298 8
1617 794 4
980 950 2
550 1923 3
429 427 6
1158 991 9
907 1989 4
1066 1630 6
401 1590 5
308 635 8
817 1562 9
272 1786 6
56 687 4
846 424 8
506 468 10
873 55 3
293 381 9
321 998 1
1111 1245 6
1319 1881 7
1191 1357 6
562 1432 8
864 1351 7
1622 647 1
1332 1031 8
1254 1524 10
1888 250 10
1837 1764 3
879 1407 3
290 1254 8
896 1917 5
1366 589 7
251 575 2
372 742 6
392 1588 8
1867 420 9
1781 835 5
1873 1739 10
594 1945 1
1969 156 1
1852 1957 4
1137 1838 5
1649 62 9
825 789 3
1427 1947 8
56 292 6
1682 563 7
117 329 4
569 430 10
903 453 7
912 1875 10
327 7 2
1336 1805 8
227 210 9
446 1204 3
865 591 10
60 817 6
1332 182 6
879 926 5
1721 1822 6
1062 770 6
721 1355 9
585 1579 3
1307 1340 2
657 1802 1
1818 560 10
1403 1073 7
1557 1636 1
1204 1145 4
615 1912 2
1932 829 10
1853 643 5
216 617 8
863 918 3
294 784 6
1925 500 2
571 835 4
827 327 4
722 446 6
1314 1930 5
694 290 4
924 704 10
757 1429 6
1817 655 10
1531 950 2
1643 345 4
1114 395 8
1308 1084 3
1491 524 7
448 1689 8
224 124 7
420 185 6
1686 1196 5
629 979 8
1815 1619 2
1839 326 7
683 1140 7
1372 177 3
1847 1142 2
1132 746 6
786 596 6
1887 47 5
257 487 6
661 588 4
255 73 3
1495 475 10
1049 1720 3
748 719 10
1833 1374 2
158 1723 8
483 895 2
281 35 7
435 384 7
793 526 10
1517 1964 9
1044 521 5
810 641 4
1345 1030 3
1517 902 8
1214 1718 9
1904 1072 7
450 1109 8
108 1004 6
1541 251 4
1655 630 4
1430 1128 9
369 1323 6
712 595 3
161 1044 6
1202 753 8
866 172 7
1592 1966 8
807 1340 9
257 1224 2
1064 256 2
208 446 9
1768 1198 1
256 36 6
290 271 4
1798 1983 1
372 1269 1
346 982 2
749 1405 4
1475 1403 1
1993 737 10
134 1926 9
1841 174 5
751 1806 4
1628 1173 8
1166 1 8
1535 956 6
1489 1973 5
1547 212 8
1169 898 10
328 1207 6
950 926 9
690 1304 9
603 1808 6
1729 700 6
1088 924 6
732 339 2
1619 840 8
917 713 5
1729 713 8
364 1818 3
1894 299 7
315 33 6
1720 721 10
988 1391 9
1587 58 1
1241 1707 10
1068 27 2
469 671 6
823 1153 10
696 1264 10
1990 218 4
1374 204 9
1018 1537 9
1225 1700 5
1476 1908 5
26 1291 5
1609 770 6
903 581 7
444 914 3
1709 832 1
421 280 2
463 1939 6
1534 1849 5
398 1593 1
1997 1108 1
1837 783 8
302 600 6
1699 1449 1
456 221 4
1000 1191 4
1823 1138 1
440 614 3
1798 208 8
592 432 3
1828 573 10
1185 1957 9
1607 1925 9
598 245 2
1108 396 10
1826 485 3
1084 596 4
1963 16 5
1100 249 7
1021 1242 9
1501 455 6
941 1287 8
1082 502 9
1163 955 3
939 1696 5
591 57 7
263 1029 10
1341 350 8
935 334 2
1400 1353 7
437 1397 5
1508 626 8
1987 1660 7
1262 1162 5
25 335 10
942 861 4
1992 1306 2
1427 972 9
1483 1666 10
372 1064 3
1336 1966 5
1712 167 10
1804 747 4
834 728 10
1957 1949 8
1904 1206 2
1191 1064 8
1429 1294 10
1921 982 4
352 533 7
1948 847 4
411 1138 9
1320 704 4
341 1086 6
617 1993 6
551 108 4
555 917 6
493 688 1
74 852 1
1971 1779 10
191 1838 1
106 1474 3
131 681 5
1098 1210 8
86 1407 4
267 1687 10
875 730 9
6 1128 4
956 197 9
1053 994 3
1035 1455 6
615 182 1
1637 367 8
882 668 3
1096 642 8
676 1903 2
1957 906 1
784 852 3
1150 1817 5
1222 899 8
31 1761 3
589 407 9
1854 788 6
994 13 4
195 1236 6
552 1424 6
1689 295 3
358 1143 8
1922 1879 4
1898 338 4
1341 345 7
328 506 9
1348 1262 5
558 1268 3
576 1853 2
139 138 7
637 70 1
1582 1229 7
875 432 7
1010 705 4
1291 695 4
816 672 4
601 403 7
281 507 10
500 745 3
1776 393 9
256 475 7
193 1746 1
606 963 6
1870 552 1
607 103 6
1196 316 5
174 1691 9
1099 254 4
777 432 10
953 50 8
1829 1930 10
15 1735 5
466 519 9
1105 131 10
1336 575 3
558 823 6
472 1051 9
1106 440 9
783 7 10
812 808 2
1988 729 4
1948 1417 4
49 218 9
557 1683 3
1153 1513 2
970 1041 4
158 1528 7
1426 1758 8
91 1142 2
1298 1181 4
254 517 6
688 1589 5
1244 653 5
1600 1659 6
1656 1218 4
1106 1851 9
1908 408 10
1999 544 5
405 381 10
1233 1251 2
1783 28 5
744 1338 9
71 1595 9
18 394 9
1836 1586 3
895 665 2
1460 1077 8
1921 1288 7
1283 402 8
812 168 5
856 1632 1
1468 1575 2
1143 1702 4
967 736 2
1562 961 6
1778 1203 8
1013 1629 5
1478 255 10
1165 816 9
1676 947 2
443 1806 2
1483 1173 8
826 1642 7
1915 1528 7
196 864 8
617 1567 5
1308 1693 10
1284 164 10
1955 726 3
1863 1496 10
1273 828 8
415 176 4
24 957 7
1520 1967 4
1321 881 3
1247 846 2
1257 1248 8
1487 0 3
1290 1131 9
1926 183 9
1611 496 3
374 163 6
1973 456 4
305 1595 1
755 1767 3
1551 1187 10
1219 1732 5
1935 1093 10
1327 1764 7
