1000 8961
461 67 2
747 852 7
781 459 5
499 58 9
136 357 1
218 789 2
392 736 7
500 339 1
706 434 9
371 593 8
669 58 2
274 357 4
48 229 10
902 611 2
555 268 1
820 681 2
114 69 10
550 933 10
31 552 9
513 454 5
915 869 7
810 772 5
536 448 1
540 410 7
405 739 8
234 68 8
638 84 10
38 297 8
977 800 1
981 202 3
343 473 2
493 181 6
573 488 10
233 353 2
835 182 3
901 277 10
822 588 4
100 847 1
961 220 10
718 377 7
57 678 8
370 170 10
865 510 9
566 293 9
221 900 2
967 989 10
947 485 9
255 235 7
539 984 8
879 128 7
368 201 10
251 463 4
193 198 4
755 630 2
64 621 8
126 133 10
380 934 8
141 664 9
508 113 3
76 686 9
732 596 4
135 3 10
990 189 2
788 364 5
300 870 9
281 367 5
518 580 1
61 313 9
226 142 8
729 616 10
286 799 2
71 919 10
13 832 6
928 600 5
855 554 9
228 364 7
285 628 3
729 180 8
390 876 7
56 764 7
631 15 9
396 949 3
946 162 4
262 84 7
49 606 3
627 851 7
80 228 3
900 133 3
419 317 7
716 278 4
457 660 7
337 894 7
63 86 5
712 654 7
962 851 8
981 364 8
235 285 8
698 659 2
533 254 8
201 206 2
925 43 6
148 607 9
518 536 6
144 397 6
94 248 2
389 91 4
265 945 6
197 194 9
114 6 3
590 39 8
626 871 10
271 419 5
878 602 6
167 623 1
581 75 1
233 103 7
692 758 10
605 747 8
495 182 1
950 696 3
859 221 7
14 725 10
373 133 2
836 440 10
395 886 4
631 728 6
76 586 2
240 111 4
528 3 10
109 680 1
649 884 2
474 485 6
597 899 3
826 933 9
562 889 4
529 115 4
379 782 9
826 68 2
317 210 2
801 199 9
682 209 6
453 560 6
383 599 7
259 528 8
560 154 6
911 588 3
992 660 6
782 95 7
504 973 10
294 461 2
902 787 10
444 679 8
757 488 7
515 574 3
279 715 8
983 870 6
95 730 6
548 332 7
667 753 7
580 332 6
125 106 10
561 396 2
465 462 2
656 772 10
563 439 7
277 769 6
234 776 7
898 786 5
439 723 9
590 938 6
763 956 4
64 819 3
911 533 1
31 796 2
70 116 10
389 827 8
285 350 10
933 805 3
196 180 7
915 659 5
814 691 6
576 737 1
412 43 2
21 882 9
191 924 2
284 536 7
728 136 10
648 751 1
866 12 4
392 936 8
288 337 2
26 468 9
456 106 4
382 919 3
182 291 6
522 876 7
856 814 10
516 660 4
101 46 6
698 296 3
399 398 5
689 559 3
492 800 7
938 983 8
360 931 6
163 101 3
847 869 10
110 924 1
77 839 7
191 841 8
40 445 8
873 653 3
287 169 5
66 616 7
514 110 1
475 746 3
803 844 8
736 612 1
639 202 4
864 442 3
590 939 6
290 380 4
171 786 1
450 829 7
747 553 8
860 114 7
832 452 8
10 469 9
74 456 7
527 445 6
947 939 7
458 406 3
876 872 8
484 464 7
455 974 9
534 945 5
996 634 8
265 731 10
553 772 7
180 604 4
593 540 7
464 321 10
741 573 5
520 724 8
761 854 6
117 274 5
751 379 3
68 117 8
488 61 10
175 178 7
532 266 5
591 25 9
322 840 9
642 265 8
763 708 10
500 904 8
477 969 6
100 61 5
510 338 6
214 176 1
531 222 6
263 565 2
237 927 4
18 517 2
46 712 9
989 711 4
437 718 5
429 682 2
893 602 2
489 238 6
245 663 5
671 521 4
671 341 1
949 780 1
810 765 6
184 544 5
718 242 4
352 182 4
44 99 8
913 717 9
166 129 8
794 897 9
457 759 1
253 675 10
454 466 9
49 327 2
496 175 9
368 285 9
686 609 6
557 519 8
159 179 4
641 319 2
483 60 7
883 106 9
994 203 10
573 686 3
39 36 3
590 352 5
359 499 4
834 307 5
188 4 10
963 543 7
433 740 4
248 634 4
664 971 10
128 229 2
888 273 1
44 254 4
595 645 10
833 750 6
666 440 1
12 567 1
367 345 2
596 123 1
433 520 3
858 849 5
918 901 2
715 650 6
861 508 3
669 234 7
112 232 2
104 943 7
565 920 4
230 843 6
379 801 5
316 803 4
314 146 8
146 834 5
351 855 2
593 739 7
756 418 10
707 414 10
985 16 7
658 644 3
624 733 4
980 780 5
280 630 3
639 252 7
50 631 1
269 625 6
174 870 5
237 972 1
294 824 6
996 936 1
561 315 8
965 876 9
340 16 6
206 214 3
857 620 9
52 295 8
493 982 10
444 107 9
227 162 5
444 472 1
616 397 2
297 707 7
415 724 10
881 739 8
985 737 5
779 701 2
767 102 5
263 57 7
676 257 2
576 170 4
9 856 2
802 286 2
486 613 6
84 410 9
821 404 4
886 436 4
780 362 1
560 747 3
690 58 5
592 333 7
311 43 7
109 227 1
389 351 6
645 851 7
718 108 9
418 135 2
211 715 3
282 196 7
926 753 5
658 692 5
720 946 6
584 564 6
714 245 6
792 367 9
906 98 1
25 471 3
674 798 3
14 396 9
479 24 3
942 391 3
609 944 3
819 173 2
780 556 8
33 898 4
30 124 7
664 461 4
14 155 4
119 234 1
29 365 4
710 313 4
220 864 7
771 683 1
367 240 8
221 908 8
316 424 6
399 530 1
982 7 3
827 19 10
398 370 3
833 815 5
375 493 9
527 979 1
705 108 10
508 468 6
528 380 8
677 631 8
166 456 5
64 486 5
893 909 1
636 567 6
490 672 9
468 915 2
918 991 8
319 678 2
960 167 4
594 750 8
548 795 4
840 650 6
694 402 5
34 736 6
124 574 2
770 34 10
350 222 7
579 967 2
42 976 3
848 427 4
257 515 4
679 43 3
330 643 5
57 195 7
144 528 7
198 262 10
987 983 7
6 563 6
579 592 8
821 413 1
125 149 8
47 183 9
653 85 2
743 861 8
222 251 6
834 127 3
303 579 10
932 719 5
255 383 5
541 219 10
925 63 2
808 200 4
925 30 6
197 35 4
271 641 1
191 218 3
237 126 5
447 757 3
969 527 1
415 527 3
199 169 7
878 795 1
813 892 2
318 431 3
534 981 9
989 204 6
711 776 9
548 832 7
679 137 2
567 522 10
433 904 9
883 422 5
600 482 4
541 357 2
576 952 2
14 780 6
468 847 1
159 110 10
367 400 8
871 482 3
245 616 2
862 710 10
476 44 4
861 991 2
704 637 10
8 359 8
848 952 4
644 985 2
632 589 7
284 780 1
275 595 5
734 635 1
924 829 10
40 117 1
159 562 5
931 735 4
74 4 5
680 910 6
203 680 9
493 972 3
353 900 7
506 593 5
324 92 10
982 385 4
689 890 3
839 17 10
591 419 1
140 603 3
230 689 1
52 225 9
122 566 6
53 140 7
454 539 8
321 661 3
324 910 10
15 205 6
687 465 4
360 655 8
898 190 8
683 134 10
981 956 10
329 300 6
148 866 9
610 203 4
562 700 1
949 481 2
72 150 1
135 785 5
535 656 2
225 704 9
13 737 1
647 698 8
242 487 10
5 496 2
907 587 4
869 373 10
1 774 6
357 396 6
569 76 3
699 562 8
134 737 3
535 635 5
143 590 5
637 653 5
555 351 2
998 112 1
702 621 2
543 865 2
233 329 4
997 331 6
725 525 8
986 783 4
364 802 10
831 584 10
685 243 9
353 87 10
249 493 2
109 886 7
159 288 5
170 671 8
211 930 4
153 347 9
445 835 4
11 737 1
530 82 3
602 166 7
903 62 9
154 786 6
550 420 10
480 22 8
599 140 2
41 833 8
59 992 6
290 481 10
839 760 7
481 5 7
629 372 7
941 8 10
289 760 5
333 867 3
958 317 5
248 546 3
0 435 3
161 614 6
501 56 10
613 957 4
966 328 3
892 479 4
378 424 8
73 852 7
629 688 6
508 39 4
736 473 10
799 430 9
250 862 4
57 691 1
266 141 7
185 452 2
95 37 2
211 280 3
761 167 6
631 558 8
752 290 2
367 928 2
677 653 10
813 358 2
449 444 8
135 204 10
930 43 6
703 356 5
446 448 1
513 747 2
502 717 8
96 444 2
155 945 5
514 257 1
984 300 2
627 118 3
750 879 2
931 747 1
131 213 7
816 581 2
754 606 3
12 259 6
452 285 4
931 378 5
933 794 3
104 31 6
448 321 2
528 257 4
404 40 5
41 304 9
466 308 1
667 197 5
245 136 6
653 71 7
916 425 4
22 72 4
278 785 1
544 282 5
820 923 5
572 998 2
517 125 3
58 216 4
761 322 5
341 314 1
527 391 9
43 442 4
350 704 3
937 825 5
317 585 2
718 436 1
950 85 2
666 950 2
637 377 1
476 258 2
41 951 3
589 678 1
213 374 2
18 709 8
870 549 7
761 94 9
813 447 10
340 560 10
602 189 6
714 802 9
814 212 2
186 823 3
496 283 2
423 879 6
997 545 9
116 64 1
369 692 9
338 603 10
293 999 1
490 629 7
423 195 2
439 732 10
516 420 1
374 616 9
773 92 6
272 438 10
325 61 7
813 192 9
65 463 4
304 362 5
982 347 4
154 219 1
125 246 10
318 187 10
955 971 5
973 709 6
883 489 7
667 995 7
371 177 5
964 9 8
47 273 7
174 462 10
410 215 1
32 454 6
393 403 1
871 20 6
343 954 2
418 92 8
219 151 7
763 677 1
87 134 6
639 975 1
200 369 10
967 417 10
353 458 7
361 19 1
535 102 10
864 150 3
180 853 1
87 72 10
734 275 3
65 895 7
94 706 9
695 888 8
202 762 3
629 593 6
542 417 10
690 31 1
790 310 7
847 439 7
494 928 4
232 171 6
555 448 3
879 704 3
897 537 6
637 573 9
607 465 3
647 183 5
420 861 5
948 239 6
489 451 8
878 92 5
818 593 4
114 887 7
828 610 7
84 610 1
871 7 9
253 682 5
626 32 6
447 985 10
42 967 10
957 77 9
700 489 10
101 845 3
341 423 10
443 496 1
175 212 9
770 415 9
575 168 5
969 244 4
993 914 8
787 890 4
661 10 1
625 823 4
284 651 4
467 585 6
124 266 9
154 501 9
931 654 9
846 271 1
859 890 2
664 402 7
867 864 2
684 16 5
695 65 7
370 173 8
67 193 8
607 694 7
966 116 3
297 127 7
144 530 1
263 798 7
216 37 10
919 773 10
499 506 9
988 957 2
923 777 5
438 531 3
356 426 6
30 237 4
334 680 2
618 90 5
611 408 3
97 725 9
953 976 10
552 763 10
572 241 5
244 760 1
923 882 4
351 892 10
179 889 6
684 637 7
196 976 7
151 195 9
521 550 5
683 447 7
605 702 10
873 281 1
166 891 1
934 342 3
365 145 10
63 433 5
359 362 10
287 46 2
757 157 5
245 442 7
226 230 3
351 959 6
638 130 2
111 41 4
465 127 7
128 245 9
546 568 10
524 954 6
92 701 9
505 304 8
49 226 1
114 49 3
857 162 6
322 951 7
805 560 2
308 116 7
656 826 5
265 616 10
264 369 4
225 796 6
187 254 9
421 48 9
933 300 2
467 914 6
124 370 9
164 997 10
885 168 10
649 418 9
695 17 2
402 119 9
519 234 8
467 835 4
5 26 3
121 616 9
359 98 3
558 384 6
824 988 7
460 73 6
424 397 1
836 907 8
90 970 3
158 935 7
810 295 2
221 710 8
547 11 5
499 941 3
112 876 3
459 626 9
814 225 1
959 91 3
93 939 8
81 375 2
730 213 6
462 879 1
872 956 9
268 813 7
278 113 5
292 658 6
260 693 5
101 938 7
472 61 10
871 341 5
868 711 5
61 235 3
583 550 5
602 684 4
238 30 1
403 855 4
78 317 8
235 435 10
759 849 7
570 641 9
588 748 4
391 592 4
367 375 5
455 606 4
969 94 1
717 289 8
933 51 8
242 184 2
906 464 8
80 783 8
661 546 9
987 898 7
233 475 5
729 362 8
624 387 8
191 36 2
462 51 8
973 886 9
76 158 3
139 816 4
33 669 4
99 469 3
37 840 6
604 605 5
610 326 9
500 189 2
408 619 10
891 678 10
248 286 5
886 384 2
49 24 9
783 645 5
157 766 5
904 184 10
455 386 4
907 952 7
850 332 3
17 699 6
383 133 7
238 548 6
188 325 5
759 632 7
401 694 10
378 477 6
742 595 7
134 135 7
582 840 2
787 417 3
566 522 3
453 436 5
130 766 4
602 87 10
471 313 6
474 461 10
932 906 7
172 780 6
40 614 10
57 952 3
621 109 7
694 351 6
90 722 9
872 248 4
510 911 1
652 350 3
464 799 9
470 106 4
757 704 7
186 400 9
274 958 9
389 211 6
816 607 5
625 373 10
747 677 9
916 236 9
923 987 4
581 379 1
700 136 6
889 618 4
343 680 6
253 659 2
728 414 8
903 495 1
84 155 10
68 236 10
818 607 3
11 589 10
546 448 6
583 350 6
388 396 1
517 485 6
962 339 10
728 681 2
106 462 4
164 563 7
986 126 4
218 535 6
919 347 9
577 620 1
73 874 5
829 391 3
814 750 10
617 459 2
967 248 1
235 589 4
516 110 2
52 352 6
97 121 8
603 15 10
484 938 1
227 194 9
404 284 7
213 440 9
715 258 10
633 256 7
648 704 5
894 795 7
725 16 2
256 346 3
720 793 4
414 33 1
448 367 7
415 213 10
295 983 3
432 916 5
16 460 6
449 624 8
533 765 3
697 87 6
659 612 4
897 928 3
987 559 3
900 405 10
742 222 4
580 115 10
51 127 6
892 521 6
87 442 3
551 835 1
804 329 1
331 207 9
493 648 10
26 329 6
948 580 1
442 337 8
150 61 7
780 197 6
343 483 7
208 581 6
688 899 1
128 563 7
415 301 6
664 765 5
377 464 6
448 817 10
589 65 1
750 63 7
827 826 7
32 598 7
999 893 3
354 575 1
723 872 10
494 21 10
259 240 5
431 289 1
849 812 5
7 99 2
844 893 3
237 715 7
653 799 3
957 493 6
402 426 10
765 451 1
576 844 1
943 662 7
951 305 3
764 678 7
417 609 4
408 592 1
399 223 4
947 241 9
954 778 7
325 176 2
151 67 2
917 467 7
402 471 4
8 535 10
754 960 8
362 266 10
460 833 9
457 831 8
721 613 1
875 86 2
448 953 8
199 147 5
521 587 8
191 491 4
304 889 8
867 899 1
73 625 5
333 931 3
6 854 10
741 694 8
820 116 10
33 772 3
493 28 7
714 705 1
645 627 8
891 774 1
573 996 1
509 199 6
385 233 5
478 720 8
451 99 5
157 762 3
937 459 7
182 739 1
345 484 3
183 633 7
808 700 10
453 967 3
586 217 2
116 538 7
57 693 4
767 853 6
537 221 5
165 346 7
581 858 9
219 757 7
562 980 3
974 715 7
796 907 5
60 145 4
233 590 6
840 598 5
931 224 4
840 793 3
755 633 4
619 146 7
53 984 9
424 313 1
202 863 3
3 572 2
45 715 4
209 329 7
92 7 3
409 607 9
339 277 7
746 164 3
94 375 1
452 94 2
709 901 8
942 739 4
790 641 5
713 343 7
697 478 2
419 859 4
991 357 1
80 683 2
888 661 8
987 196 1
224 79 5
921 851 1
324 595 10
187 780 3
559 305 9
814 318 9
245 925 5
90 508 9
858 787 7
17 313 4
457 554 3
82 808 7
255 697 2
505 749 10
531 452 10
285 981 3
237 574 4
16 568 9
183 130 9
321 543 10
906 95 9
761 997 5
523 531 9
486 689 7
175 395 10
727 278 5
47 975 6
113 537 9
177 352 1
488 476 6
992 491 5
544 987 2
410 336 3
379 252 8
225 746 10
601 244 9
503 69 3
455 828 10
916 515 3
189 434 8
443 778 4
510 406 2
393 248 6
402 379 5
749 228 1
560 868 8
636 652 10
49 652 10
693 32 10
620 445 1
547 593 10
508 587 1
869 142 8
212 144 9
488 751 4
475 55 3
758 533 1
952 247 2
541 768 1
712 534 4
296 512 3
397 606 9
926 964 3
601 903 4
151 600 1
798 572 9
396 687 10
78 626 3
186 804 1
715 57 7
503 179 3
51 229 6
670 590 10
848 569 1
491 482 7
343 665 2
531 798 8
337 16 6
790 572 1
885 149 6
21 76 3
243 679 5
73 210 4
954 297 10
366 786 2
838 358 7
254 233 4
343 141 6
770 968 8
490 98 8
169 338 8
737 179 10
844 147 5
206 673 8
59 816 10
911 555 8
231 879 3
240 804 10
683 483 7
442 230 4
560 972 3
705 725 8
973 452 5
555 381 9
146 598 7
488 818 4
568 641 2
449 755 10
50 529 3
769 841 5
835 891 6
145 112 2
461 796 5
918 116 9
656 29 8
731 816 5
686 684 8
367 791 1
572 607 3
186 84 2
428 76 5
757 15 7
645 508 6
522 88 8
220 418 1
317 838 7
165 600 7
960 381 8
116 109 1
242 117 5
495 165 8
478 111 7
176 45 7
234 113 7
168 222 3
86 906 4
160 179 1
270 577 10
768 148 10
152 952 9
121 83 7
419 15 6
481 873 8
686 551 6
467 742 6
757 246 5
679 139 8
263 41 3
876 195 10
454 315 5
370 323 9
674 620 6
164 160 10
179 663 4
776 998 1
830 484 1
353 797 4
984 283 8
198 59 3
206 421 8
251 922 1
188 317 4
32 37 10
249 238 5
650 345 5
806 219 3
103 266 6
530 490 1
751 565 2
41 143 1
491 628 9
237 241 10
321 205 10
542 698 10
154 439 8
867 535 7
946 859 8
416 427 1
624 292 9
327 548 8
121 297 2
917 826 4
752 716 9
145 548 3
321 686 3
563 504 6
322 105 1
234 648 3
538 532 4
696 450 10
981 753 7
608 548 7
535 109 1
774 622 3
983 907 8
244 562 1
968 502 3
317 605 7
898 478 3
977 352 2
872 452 3
963 986 8
930 207 8
607 126 8
362 414 5
553 378 6
845 556 6
249 203 3
784 555 5
95 733 1
690 46 9
586 896 2
437 276 4
266 780 9
926 475 9
974 269 5
532 580 1
956 251 1
603 787 9
200 3 2
136 182 4
332 569 2
745 898 10
399 698 4
309 695 5
239 119 6
58 784 1
70 484 6
407 926 9
895 85 1
385 109 4
91 538 4
995 232 2
274 987 4
763 751 8
55 486 10
555 80 6
565 31 10
258 384 5
662 825 2
318 165 10
73 803 1
101 163 1
57 94 7
903 198 10
174 121 7
508 175 10
42 14 10
36 931 6
487 185 6
963 583 5
311 726 1
874 853 1
238 130 10
132 527 5
10 406 8
672 792 10
368 839 3
299 947 4
151 388 2
618 103 7
291 269 8
500 524 2
431 233 5
271 688 2
991 899 10
464 628 3
955 257 6
277 809 8
386 657 10
968 667 5
444 201 1
867 419 5
176 756 3
873 906 10
875 133 8
199 436 8
777 585 2
522 976 1
660 384 8
898 987 7
828 528 6
770 922 4
777 495 9
380 644 6
885 327 3
145 809 10
398 280 4
258 920 4
696 644 2
567 337 1
310 298 5
491 20 10
587 213 1
597 916 7
68 302 8
442 881 8
63 940 6
805 521 2
199 594 1
216 48 9
193 502 7
131 36 4
664 507 8
770 282 2
814 44 3
64 686 2
838 913 10
371 932 7
400 694 5
948 506 1
557 692 6
731 378 1
880 582 1
673 450 7
237 837 2
495 646 1
460 107 1
709 106 3
943 431 7
83 673 1
35 396 3
519 379 3
798 622 3
333 458 6
631 783 6
693 899 9
436 16 8
34 732 2
546 529 5
757 339 4
666 899 3
486 253 2
556 873 5
297 562 8
460 550 1
535 548 7
452 79 7
232 640 4
932 396 5
179 179 7
214 730 7
226 877 3
206 453 2
955 774 8
477 2 5
924 812 3
709 383 10
407 234 5
185 258 5
412 98 8
52 676 5
27 50 7
426 690 2
326 779 5
224 429 10
426 30 5
790 962 5
24 96 4
940 631 8
417 430 5
545 994 10
781 572 2
254 110 10
857 114 5
488 610 3
920 828 4
465 290 9
644 253 2
108 868 3
424 892 9
355 900 10
908 371 1
87 825 8
485 304 5
878 91 6
233 662 9
320 797 8
18 484 7
940 223 6
260 596 4
401 185 10
381 913 2
124 411 5
167 518 6
124 713 1
564 685 4
2 138 3
865 831 7
701 785 8
831 946 8
621 54 10
896 184 10
259 211 10
17 700 10
270 181 3
232 219 1
984 613 9
691 85 1
95 724 2
732 542 9
843 690 8
555 27 10
745 161 1
371 257 4
322 45 9
249 739 1
114 651 3
612 243 8
278 357 5
515 38 9
310 989 6
829 217 8
89 294 8
801 964 6
412 220 6
417 376 10
242 644 7
628 903 9
756 277 9
760 357 3
500 6 5
35 155 6
687 627 2
692 146 5
410 705 10
446 452 8
751 888 1
529 995 4
567 602 1
870 456 2
272 634 6
85 193 8
869 873 8
701 431 2
590 280 4
361 685 2
996 994 5
803 183 7
128 645 8
567 696 4
101 893 6
457 483 10
660 396 6
140 178 7
630 257 2
633 46 9
549 653 10
288 729 1
55 181 10
821 603 1
9 431 4
860 629 1
5 936 10
0 376 3
967 815 3
691 944 7
559 98 10
203 77 2
537 609 4
701 906 2
759 138 5
537 543 4
389 516 8
864 654 6
43 401 6
69 816 3
362 675 8
280 998 3
676 31 9
202 451 1
696 441 9
376 710 6
445 93 7
627 572 7
832 636 1
386 350 7
911 971 6
948 606 6
197 758 5
684 776 1
131 684 1
153 153 6
314 841 5
115 549 10
233 350 1
87 195 4
125 385 10
533 403 7
689 534 10
256 829 1
699 510 6
874 1 6
583 916 1
987 568 8
150 738 9
251 645 7
572 243 5
163 440 3
924 480 8
702 732 10
666 581 7
879 593 4
601 279 9
41 475 10
550 20 5
178 369 6
592 853 7
93 958 10
324 396 6
731 718 5
564 455 10
837 758 9
319 960 6
160 233 6
381 305 2
655 215 8
8 90 8
407 586 7
600 817 3
650 314 2
368 70 3
174 44 5
471 785 3
817 215 1
800 465 2
661 524 2
571 309 2
688 391 8
784 815 5
624 638 10
838 857 2
309 472 4
470 131 3
89 815 3
477 39 5
120 153 5
81 723 4
861 482 5
868 288 10
38 648 3
998 323 1
718 684 1
476 609 2
163 346 9
658 265 9
282 298 3
850 112 3
551 538 10
352 57 7
754 221 9
450 695 5
962 205 9
53 514 8
357 372 7
475 417 8
905 377 5
286 490 5
211 643 1
637 315 10
128 212 4
388 753 3
590 989 4
259 225 10
633 306 8
697 255 8
730 313 9
199 407 7
53 2 4
957 294 10
822 899 10
30 886 1
564 449 4
324 969 3
995 186 5
406 20 6
4 840 1
254 885 2
827 110 9
210 551 6
27 525 1
901 702 4
969 243 3
181 644 5
550 353 10
36 235 3
336 877 8
286 577 8
271 780 5
944 565 3
356 113 1
171 51 9
990 978 3
61 852 9
514 351 5
434 26 5
86 207 5
849 261 8
349 638 3
299 336 4
418 574 5
469 207 2
355 24 9
854 461 9
717 197 1
35 100 10
334 924 6
638 605 6
644 306 9
271 404 1
218 173 3
64 598 3
307 555 8
302 397 7
276 400 2
790 60 5
44 906 9
70 199 8
852 429 3
444 424 1
239 400 8
952 772 9
356 217 2
833 92 3
567 49 10
899 445 7
745 795 1
121 810 3
89 431 10
866 987 6
201 517 8
74 885 3
187 331 2
288 221 8
407 300 3
509 952 6
211 456 1
514 133 4
971 243 6
887 231 6
621 185 9
909 584 1
798 444 4
464 212 10
409 238 1
369 198 4
773 208 1
818 787 9
277 434 6
853 670 10
731 809 7
621 439 8
31 215 8
428 902 5
940 796 9
154 614 9
318 478 7
839 258 2
496 156 8
215 242 3
754 849 9
589 236 4
413 148 4
754 563 3
113 114 9
224 507 2
520 772 6
600 578 1
635 226 3
737 711 3
134 664 5
735 71 3
953 226 6
558 339 6
582 989 10
729 365 3
98 133 7
169 556 6
457 380 5
804 436 5
230 640 6
556 834 4
429 715 8
335 577 9
167 89 3
180 701 6
670 522 5
295 345 5
812 856 8
83 106 8
487 618 8
203 276 4
808 307 6
209 390 3
360 444 2
531 495 10
339 94 2
136 384 5
239 58 1
272 450 3
479 432 10
125 844 4
286 460 4
239 676 3
802 78 1
842 87 10
101 196 5
12 89 5
248 328 4
601 125 9
267 594 6
231 735 2
517 27 7
857 805 6
834 661 9
150 46 2
559 551 6
129 801 6
303 926 7
144 856 3
293 525 8
542 789 2
845 925 7
500 351 3
624 10 4
514 748 10
22 259 10
378 214 6
183 683 4
870 502 3
739 249 10
848 1 6
366 2 2
578 941 6
765 647 2
608 560 1
848 0 4
258 602 1
92 135 1
935 577 9
924 243 1
35 458 2
615 827 1
441 397 2
462 145 2
566 318 10
29 44 5
468 38 1
159 318 3
693 779 3
811 517 5
547 391 6
758 612 9
197 94 6
333 808 9
221 683 3
344 761 9
67 212 5
426 879 7
573 425 9
197 293 1
210 8 5
683 302 8
307 375 6
796 836 5
75 85 5
979 399 9
859 982 2
834 328 10
150 54 2
645 447 10
404 767 6
134 203 7
384 132 7
377 384 6
620 156 1
48 269 8
750 151 2
408 677 9
522 176 7
722 897 2
226 103 3
569 725 5
85 987 8
230 717 1
556 308 6
668 139 9
116 936 8
426 249 10
771 188 5
295 595 2
565 296 1
241 848 4
587 741 7
391 202 6
42 836 7
786 685 4
393 934 9
89 358 5
126 544 8
478 780 1
744 763 1
171 289 7
54 986 9
993 97 7
664 728 7
359 850 1
859 341 4
776 247 9
123 113 1
464 38 9
233 432 1
